imdb_title_id,title,year,genre,country,budget,worlwide_gross_income,production_company
tt0209475,Prima o poi mi sposo,2001,"Comedy, Romance","Germany, USA",35000000,94728529,Columbia Pictures
tt0209958,The Cell - La cellula,2000,"Horror, Sci-Fi, Thriller","USA, Germany",33000000,104155843,New Line Cinema
tt0210070,Licantropia Evolution - Ritorno al presente,2000,"Drama, Fantasy, Horror",Canada,5000000,2554,Copperheart Entertainment
tt0210075,Girlfight,2000,"Drama, Sport",USA,1000000,1666028,Green/Renzi
tt0210217,Pandaemonium,2000,"Biography, Drama",UK,15000000,17113,Arts Council of England
tt0210299,Songcatcher,2000,"Drama, Music",USA,1800000,3171273,ErgoArts
tt0210382,Il mistero dell'acqua,2000,"Crime, Drama, Mystery","USA, Canada, France",16000000,321279,StudioCanal
tt0210567,Beautiful - Una vita da miss,2000,"Comedy, Drama","USA, UK",14000000,3169930,Destination Films
tt0210616,Il ritmo del successo,2000,"Drama, Music, Romance",USA,29000000,26385941,Columbia Pictures
tt0210945,Il sapore della vittoria - Uniti si vince,2000,"Biography, Drama, Sport",USA,30000000,136706683,Jerry Bruckheimer Films
tt0211181,La carica dei 102 - Un nuovo colpo di coda,2000,"Adventure, Comedy, Family","USA, UK",85000000,183611771,Cruella Productions
tt0211443,Jason X,2001,"Action, Horror, Sci-Fi","Canada, USA",11000000,17077882,New Line Cinema
tt0211661,Terror Tract,2000,"Comedy, Horror, Romance",USA,1000000,20400,Giant Leap Entertainment
tt0211915,Il favoloso mondo di Amélie,2001,"Comedy, Romance","France, Germany",10000000,173924742,Claudie Ossard Productions
tt0211933,Awake - Anestesia cosciente,2007,"Crime, Drama, Mystery",USA,8600000,32730062,The Weinstein Company
tt0211938,Bait - L'esca,2000,"Action, Comedy, Crime","Canada, USA",51000000,15471969,Castle Rock Entertainment
tt0212338,Ti presento i miei,2000,"Comedy, Romance",USA,55000000,330444045,Universal Pictures
tt0212346,Miss Detective,2000,"Action, Comedy, Crime",USA,45000000,212742720,Castle Rock Entertainment
tt0212712,2046,2004,"Drama, Romance, Sci-Fi","Hong Kong, China, France, Italy, Germany",12000000,19470239,Jet Tone Production
tt0212720,A.I. - Intelligenza artificiale,2001,"Drama, Sci-Fi","USA, UK",100000000,235926552,Warner Bros.
tt0212797,I banchieri di Dio,2002,"Biography, Crime, Drama",Italy,7000000000,211848,Sistina Cine
tt0212827,Bride of the Wind,2001,"Biography, Drama, Music","UK, Germany, Austria",12000000,318823,Alma UK Limited
tt0212830,Bruiser - La vendetta non ha volto,2000,"Horror, Mystery","France, Canada, USA",5000000,14960,Canal+
tt0212974,Groove,2000,"Drama, Music",USA,500000,1162001,415 Productions
tt0212985,Hannibal,2001,"Crime, Drama, Thriller","USA, UK, Italy",87000000,351692268,Metro-Goldwyn-Mayer (MGM)
tt0213149,Pearl Harbor,2001,"Action, Drama, History",USA,140000000,449220945,Touchstone Pictures
tt0213203,Rugrats in Paris: The Movie - Rugrats II,2000,"Animation, Adventure, Comedy","Germany, USA",30000000,103291131,Paramount Pictures
tt0213446,The Amati Girls,2000,Drama,USA,6000000,49136,Fox Family Channel
tt0213790,The Ladies Man,2000,Comedy,USA,24000000,13743212,Broadway Pictures
tt0213890,Mohabbatein,2000,"Musical, Drama, Romance",India,4000000,4279351,Yash Raj Films
tt0213985,Destiny's Bride,2007,"Drama, Romance","Canada, South Africa, UK",10000000,21135,Partition Films Inc.
tt0214265,Vajont - La diga del disonore,2001,Drama,"France, Italy",17000000000,329092,Martinelli Film Company International
tt0214529,Belfagor - Il fantasma del Louvre,2001,"Mystery, Fantasy, Horror",France,105000000,2863896,Les Films Alain Sarde
tt0215129,Road Trip,2000,Comedy,USA,16000000,119754278,DreamWorks
tt0215545,Bamboozled,2000,"Comedy, Drama, Music",USA,10000000,2463650,New Line Cinema
tt0215750,Il nemico alle porte,2001,"Drama, History, War","Ireland, UK, France, Germany, USA",68000000,96976270,Swanford Films
tt0215850,Riders,2000,"Drama, Crime",Canada,1000000,376714,Baliverna Films
tt0216196,Semana Santa,2002,"Thriller, Drama","Germany, UK, France, Italy, Spain, Denmark",9500000,156614,A Wandering Star
tt0216216,Il 6° giorno,2000,"Action, Mystery, Sci-Fi",USA,82000000,96085477,Phoenix Pictures
tt0216772,Turn It Up,2000,"Crime, Drama, Action",USA,13000000,1247949,MadGuy Films
tt0216799,Harrison's Flowers,2000,"Drama, Romance, War",France,8000000,3033646,7 Films Cinéma
tt0217107,Trois,2000,"Drama, Romance, Thriller",USA,200000,1161843,Rainforest Films
tt0217505,Gangs of New York,2002,"Crime, Drama","USA, Italy",100000000,193772504,Miramax
tt0217630,American School,2000,"Comedy, Romance",USA,20000000,18404706,Branti Film Productions
tt0217756,Pronti alla rissa,2000,"Comedy, Sport",USA,24000000,12452362,Bel Air Entertainment
tt0217869,Unbreakable - Il predestinato,2000,"Drama, Mystery, Sci-Fi",USA,75000000,248118121,Touchstone Pictures
tt0218182,An Everlasting Piece,2000,Comedy,USA,14000000,75228,Baltimore Spring Creek Productions
tt0218378,Le bianche tracce della vita,2000,"Drama, Romance, Western","UK, France, Canada",20000000,885836,Alberta Foundation for the Arts
tt0218619,Soul survivors - Altre vite,2001,"Horror, Mystery, Thriller",USA,17000000,4299141,Lost Soul Productions
tt0218817,S.Y.N.A.P.S.E. - Pericolo in rete,2001,"Action, Crime, Drama",USA,30000000,18195610,Metro-Goldwyn-Mayer (MGM)
tt0218839,Campioni di razza,2000,Comedy,USA,10000000,20789556,Castle Rock Entertainment
tt0218922,Original Sin,2001,"Drama, Mystery, Romance","France, Mexico, USA",42000000,35402320,Metro-Goldwyn-Mayer (MGM)
tt0218967,The Family Man,2000,"Comedy, Drama, Fantasy",USA,60000000,124745083,Universal Pictures
tt0219405,Waydowntown,2000,Comedy,Canada,1000000,48333,Alberta Foundation for the Arts
tt0219653,Dracula's Legacy - Il fascino del male,2000,"Action, Fantasy, Horror",USA,54000000,47053625,Dimension Films
tt0219699,The Gift - Il dono,2000,"Drama, Fantasy, Horror",USA,10000000,44567606,Lakeshore Entertainment
tt0219854,Faccia a faccia,2000,"Comedy, Family, Fantasy",USA,65000000,110317580,Chester Films Inc.
tt0219952,Magic Numbers,2000,"Comedy, Crime","France, USA",63000000,10890222,Paramount Pictures
tt0219965,Bandits,2001,"Comedy, Crime, Drama",USA,75000000,67631903,Metro-Goldwyn-Mayer (MGM)
tt0220099,T come Tigro... e tutti gli amici di Winnie the Pooh,2000,"Animation, Comedy, Drama","USA, Japan",30000000,96159800,Disney Television Animation
tt0220100,Timecode,2000,"Drama, Romance",USA,5000000,1431406,Screen Gems
tt0220506,Halloween - La resurrezione,2002,"Horror, Thriller",USA,13000000,37664855,Dimension Films
tt0220827,Non ho sonno,2001,"Horror, Mystery, Thriller",Italy,4000000,158811,Medusa Film
tt0221013,Séraphin: un homme et son péché,2002,Drama,Canada,6100000,6749187,Alliance Atlantis Vivafilm
tt0221027,Blow,2001,"Biography, Crime, Drama","USA, Mexico",53000000,83282296,Apostle
tt0221073,Chopper,2000,"Biography, Crime, Drama",Australia,5000000,236185,Australian Film Finance Corporation (AFFC)
tt0221074,Christmas in the Clouds,2001,"Comedy, Family, Romance",USA,3000000,279225,Random Ventures
tt0221218,Prigione di vetro,2001,"Crime, Drama, Mystery",USA,30000000,23619609,Columbia Pictures
tt0221563,Sorted,2000,Thriller,"UK, USA",9000000,86722,Excell Film Agentur
tt0222812,Beyond Re-Animator,2003,"Comedy, Horror, Sci-Fi","Spain, USA",3000000,302586,Castelao Producciones
tt0222851,Brother,2000,"Crime, Drama, Thriller","USA, UK, Japan",10000000,15250594,Recorded Picture Company (RPC)
tt0223897,Un sogno per domani,2000,Drama,USA,40000000,55707411,Warner Bros.
tt0225071,Angel Eyes - Occhi d'angelo,2001,"Drama, Romance",USA,53000000,29715606,Franchise Pictures
tt0226935,Chelsea Walls,2001,Drama,USA,100000,60902,Chelsea Walls Inc.
tt0227005,Made - Due Imbroglioni a New York,2001,"Comedy, Crime, Drama",USA,5000000,5480653,Artisan Entertainment
tt0227445,The Score,2001,"Action, Crime, Drama","Germany, Canada, USA",68000000,114252154,Paramount Pictures
tt0227538,Spy Kids,2001,"Action, Adventure, Comedy",USA,35000000,147934180,Dimension Films
tt0227984,Codice 51,2001,"Action, Comedy, Crime","UK, Canada",27000000,12881605,Alliance Atlantis Communications
tt0228277,Everything Put Together,2000,Drama,USA,100000,8741,Furst Films
tt0228333,Fantasmi da Marte,2001,"Action, Horror, Sci-Fi",USA,28000000,14010832,Screen Gems
tt0228750,Rapimento e riscatto,2000,"Action, Drama, Thriller",USA,65000000,62761005,Castle Rock Entertainment
tt0228786,I fiumi di porpora,2000,"Crime, Horror, Mystery",France,14000000,60103680,Légende Films
tt0229187,24 ore nella vita di una donna,2002,Drama,"France, Germany, UK",11590000,1500180,Centre National du Cinéma et de l'Image Animée
tt0229260,Il libro segreto delle streghe: Blair Witch 2,2000,"Adventure, Fantasy, Horror",USA,15000000,47737094,Artisan Entertainment
tt0230011,Atlantis - L'impero perduto,2001,"Animation, Action, Adventure",USA,120000000,186053725,Walt Disney Animation Studios
tt0230030,Indiavolato,2000,"Comedy, Fantasy","USA, Germany",48000000,90383208,Twentieth Century Fox
tt0230600,The Others,2001,"Horror, Mystery, Thriller","Spain, USA, France, Italy, UK",17000000,209947037,Cruise/Wagner Productions
tt0230838,Sweet November - Dolce novembre,2001,"Drama, Romance",USA,40000000,65754228,Warner Bros.
tt0231402,Crocodile Dundee 3,2001,"Action, Adventure, Comedy","Australia, USA",21150000,39438674,Bungalow Productions
tt0231448,Deuces Wild. I guerrieri di New York,2002,"Action, Crime, Drama","USA, Germany",10000000,6282446,CineWild
tt0231775,Down to Earth,2001,"Comedy, Fantasy","Germany, Canada, Australia, USA",49000000,71186502,3 Arts Entertainment
tt0232500,Fast and Furious,2001,"Action, Crime, Thriller","USA, Germany",38000000,214474595,Universal Pictures
tt0233142,La rapina,2001,"Action, Comedy, Crime",USA,62000000,18720175,Franchise Pictures
tt0233469,Danni collaterali,2002,"Action, Drama, Thriller","USA, Mexico",85000000,78382433,Warner Bros.
tt0234215,Matrix Reloaded,2003,"Action, Sci-Fi",USA,150000000,741847890,Warner Bros.
tt0234354,Novocaine,2001,"Comedy, Crime, Drama",USA,8000000,2534372,Artisan Entertainment
tt0234829,Il sogno di una estate,2001,"Comedy, Drama, Romance",USA,34000000,19772447,Warner Bros.
tt0235679,Pokémon 3: L'incantesimo degli Unown,2000,"Animation, Action, Adventure",Japan,16000000,68411275,4 Kids Entertainment
tt0235737,Salton Sea - Incubi e menzogne,2002,"Crime, Drama, Mystery",USA,18000000,1073198,Castle Rock Entertainment
tt0236348,Josie and the Pussycats,2001,"Comedy, Music","Canada, USA",39000000,14866015,Universal Pictures
tt0236493,The Mexican - Amore senza la sicura,2001,"Adventure, Comedy, Crime","USA, Mexico",57000000,147845033,DreamWorks
tt0236640,Prozac Nation,2001,"Biography, Drama, Romance","Germany, Canada, USA",9000000,129364,Miramax
tt0236784,Il sarto di Panama,2001,"Comedy, Drama, Thriller","USA, Ireland",21000000,28008462,Columbia Pictures
tt0237534,Il patto dei lupi,2001,"Action, Adventure, Drama",France,29000000,70752904,Canal+
tt0237572,La promessa,2001,"Crime, Drama, Mystery",USA,35000000,29419291,Morgan Creek Entertainment
tt0237994,15 février 1839,2001,"Drama, History",Canada,3100000,43595,Association Coopérative des Productions Audio-Visuelles (ACPAV)
tt0238112,Il mandolino del capitano Corelli,2001,"Drama, Music, Romance","UK, France, USA",57000000,62112895,Universal Pictures
tt0238247,God's Army,2000,Drama,USA,300000,2637726,Zion Films
tt0238380,Equilibrium,2002,"Action, Drama, Sci-Fi",USA,20000000,5368217,Dimension Films
tt0238546,La regina dei dannati,2002,"Drama, Fantasy, Horror","USA, Australia",35000000,45479110,Warner Bros.
tt0238552,The Replicant,2001,"Action, Sci-Fi, Thriller",USA,17000000,894844,Millennium Films
tt0238924,The Dangerous Lives of Altar Boys,2002,"Comedy, Drama",USA,12000000,2036599,Egg Pictures
tt0238936,Devdas,2002,"Drama, Musical, Romance",India,500000000,5427830,Red Chillies Entertainment
tt0238948,Double Take,2001,"Action, Comedy, Crime",USA,24000000,31603059,Kumbaya Productions Inc.
tt0239234,La nobildonna e il duca,2001,"Drama, History, Romance","France, Germany",39000000,1128137,Pathé Image Production
tt0239395,Come cani & gatti,2001,"Action, Comedy, Family","USA, Australia",60000000,200687492,Warner Bros.
tt0239948,Assatanata,2001,"Comedy, Crime, Romance","USA, Australia",22000000,26086706,Columbia Pictures
tt0239949,Dimmi che non è vero,2001,"Comedy, Romance",USA,25000000,12320393,Twentieth Century Fox
tt0239986,I marciapiedi di New York,2001,"Comedy, Romance",USA,1000000,3520373,Artists Production Group (APG)
tt0240122,Tosca,2001,"Musical, Drama","Italy, France, UK, Germany",53000000,1125058,Euripide Productions
tt0240149,Una rondine fa primavera,2001,"Comedy, Drama",France,25000000,12812396,Artémis Productions
tt0240462,Il dottor Dolittle 2,2001,"Comedy, Family, Fantasy",USA,70000000,176104344,Twentieth Century Fox
tt0240468,Kung Pow,2002,"Action, Comedy","USA, Hong Kong, Mexico, Taiwan",10000000,16994625,Twentieth Century Fox
tt0240510,Le quattro piume,2002,"Action, Adventure, Drama","UK, USA",35000000,29882645,Paramount Pictures
tt0240515,Freddy Got Fingered,2001,Comedy,USA,14000000,14343028,Regency Enterprises
tt0240772,Ocean's Eleven - Fate il vostro gioco,2001,"Crime, Thriller",USA,85000000,450717150,Warner Bros.
tt0240890,Serendipity - Quando l'amore è magia,2001,"Comedy, Romance","USA, Canada",28000000,77516304,Miramax
tt0240900,Slackers,2002,"Comedy, Romance","Canada, USA",14000000,6413915,Alliance Atlantis Communications
tt0241025,La fiera della vanità,2004,Drama,"USA, UK, India",23000000,19463185,Focus Features
tt0241303,Chocolat,2000,"Drama, Romance","UK, USA",25000000,152699946,Miramax
tt0241527,Harry Potter e la pietra filosofale,2001,"Adventure, Family, Fantasy","UK, USA",125000000,1001985848,Warner Bros.
tt0241760,Un ragazzo tutto nuovo,2002,Comedy,USA,13000000,31167388,Revolution Studios
tt0242252,L'intrigo della collana,2001,"Drama, History, Romance",USA,30000000,1198113,Alcon Entertainment
tt0242423,"Fatti, strafatti e strafighe",2000,"Comedy, Mystery, Sci-Fi",USA,13000000,73180723,Twentieth Century Fox
tt0242445,Ferite mortali,2001,"Action, Crime, Thriller","USA, Canada",50000000,79958599,Warner Bros.
tt0242508,Harvard Man,2001,"Comedy, Crime, Drama",USA,5500000,56653,Alliance Cinema
tt0242527,The Hole,2001,"Drama, Mystery, Thriller",UK,4158370,7819851,Canal+
tt0242587,L.I.E.,2001,"Crime, Drama",USA,700000,1846059,Alter Ego Entertainment
tt0242653,Matrix Revolutions,2003,"Action, Sci-Fi",USA,150000000,427344064,Warner Bros.
tt0242798,Proximity,2001,"Action, Crime, Mystery",USA,6000000,18569,Warner Bros.
tt0242888,Piccolo dizionario amoroso,2003,"Drama, Romance","UK, USA, Germany",12000000,57524,Fine Line Features
tt0242998,Valentine - Appuntamento con la morte,2001,"Horror, Mystery, Thriller",USA,29000000,36684136,Warner Bros.
tt0243133,L'uomo che non c'era,2001,"Crime, Drama","UK, USA",20000000,18916623,Good Machine
tt0243155,Il diario di Bridget Jones,2001,"Comedy, Drama, Romance","UK, France, USA",25000000,281929795,Miramax
tt0243232,Dust,2001,"Drama, Romance, Western","UK, Germany, Italy, Republic of North Macedonia",11000000,108698,Alta Films
tt0243415,Mercy Streets,2000,"Action, Drama, Crime",USA,600000,173599,Signal Hill Pictures
tt0243462,Il gigante dell'acqua,2005,"Adventure, Family, Fantasy","UK, Germany",27000000,3177628,MBP (Germany)
tt0243493,L'apparenza inganna,2001,Comedy,France,95130000,50104745,Gaumont
tt0243585,Stuart Little 2,2002,"Animation, Adventure, Comedy",USA,120000000,169956806,Columbia Pictures
tt0243655,Wet Hot American Summer,2001,"Comedy, Romance",USA,5000000,295206,Eureka Pictures
tt0243736,40 giorni & 40 notti,2002,"Comedy, Romance","USA, UK, France",17000000,95146283,Miramax
tt0243862,Italiano per principianti,2000,"Comedy, Drama, Romance","Denmark, Sweden",1000000,16350876,Danmarks Radio (DR)
tt0244000,Gli ultimi fuorilegge,2001,"Action, Western",USA,35000000,13678913,Morgan Creek Entertainment
tt0244094,Never Again,2001,"Comedy, Romance",USA,500000,307631,Five Minutes Before the Miracle
tt0244173,Le roi danse,2000,"Drama, History, Music","France, Germany, Belgium",21000000,3203,K-Star
tt0244244,Codice: Swordfish,2001,"Action, Crime, Thriller",USA,102000000,147080413,Hollywood Licensing Group
tt0244479,Dark Blue World,2001,"War, Drama, Action","Czech Republic, UK, Germany, Denmark, Italy, France, USA",5000000,2381183,Biograf Jan Sverak
tt0244504,Eu Tu Eles,2000,"Comedy, Drama",Brazil,1900000,560943,Columbia Pictures
tt0244709,Pavilion of Women,2001,"Drama, Romance, War","China, USA",5000000,36992,Beijing Film Studio
tt0244970,Qualcuno come te,2001,"Comedy, Romance",USA,23000000,38689940,Fox 2000 Pictures
tt0245046,Charlotte Gray,2001,"Drama, Romance, Thriller","UK, Australia, Germany",20000000,5323109,Ecosse Films
tt0245090,L'ultimo treno,2001,"Crime, Drama, Romance","USA, Poland",7500000,154768,Braun Entertainment Group
tt0245120,Desert Vampires,2001,"Action, Horror, Thriller",USA,15000000,8704851,Screen Gems
tt0245317,The Next Big Thing,2001,"Comedy, Romance, Drama",USA,1500000,14600,TwoPoundBag Productions
tt0245341,P.S. Your Cat Is Dead!,2002,Comedy,USA,2000000,28454,Mr. Kirby Productions
tt0245407,"Sposami, Kate!",2001,"Comedy, Drama, Romance","UK, Germany",6000000,3695710,Film Council
tt0245429,La città incantata,2001,"Animation, Adventure, Family",Japan,19000000,355467056,Tokuma Shoten
tt0245562,Windtalkers,2002,"Action, Drama, War",USA,115000000,77628265,Metro-Goldwyn-Mayer (MGM)
tt0245574,Y tu mamá también - Anche tua madre,2001,Drama,Mexico,2000000,33616692,Anhelo Producciones
tt0245674,I 13 spettri,2001,"Fantasy, Horror","USA, Canada",42000000,68467960,Warner Bros.
tt0245686,Le avventure di Joe Dirt,2001,"Adventure, Comedy, Drama",USA,17700000,30987695,Columbia Pictures
tt0245712,Amores perros,2000,"Drama, Thriller",Mexico,2000000,20908467,Altavista Films
tt0245803,Il monaco,2003,"Action, Comedy, Fantasy","USA, Canada",52000000,37713879,Metro-Goldwyn-Mayer (MGM)
tt0245844,Montecristo,2002,"Action, Adventure, Drama","UK, USA, Ireland, Switzerland",35000000,75395048,Touchstone Pictures
tt0246134,Lucky Break,2001,"Comedy, Crime, Romance","UK, Germany, USA",6000000,2572403,FilmFour
tt0246404,The 24th Day,2004,Thriller,USA,1000000,14460,Big Teddy Films
tt0246438,Auf Herz und Nieren,2001,"Action, Comedy",Germany,6100000,199100,Mr. Brown Entertainment
